female,black,housing_expense_ratio,self_employed,married,mortgage_credit,consumer_credit,bad_history,PI_ratio,deny,loan_to_value,denied_PMI,accept
0.0,0.0,0.26,0.0,1.0,2.0,4.0,0.0,0.26,1.0,0.69226295,0.0,0.0
0.0,1.0,0.21,0.0,1.0,2.0,2.0,0.0,0.29,0.0,0.8666667,0.0,1.0
0.0,0.0,0.14,0.0,1.0,1.0,1.0,0.0,0.32,0.0,0.5466667,0.0,1.0
0.0,0.0,0.17,0.0,1.0,1.0,1.0,0.0,0.21,0.0,0.6010929,0.0,1.0
1.0,0.0,0.19,0.0,0.0,1.0,1.0,0.0,0.32,0.0,0.7761194,0.0,1.0
0.0,0.0,0.24,0.0,1.0,1.0,1.0,0.0,0.29,0.0,0.75609756,0.0,1.0
0.0,0.0,0.32,0.0,0.0,2.0,1.0,0.0,0.36,0.0,0.8703704,0.0,1.0
0.0,0.0,0.31,0.0,1.0,1.0,1.0,0.0,0.36,0.0,0.78571427,0.0,1.0
0.0,0.0,0.22,0.0,0.0,2.0,1.0,0.0,0.22,0.0,0.67701864,0.0,1.0
0.0,0.0,0.25,0.0,1.0,1.0,1.0,0.0,0.25,0.0,0.7132867,0.0,1.0
0.0,0.0,0.24,0.0,0.0,2.0,1.0,0.0,0.35,0.0,0.76666665,0.0,1.0
0.0,0.0,0.21,0.0,0.0,2.0,2.0,0.0,0.26,0.0,0.8,0.0,1.0
0.0,0.0,0.25,1.0,0.0,2.0,2.0,0.0,0.33,0.0,0.6925926,0.0,1.0
0.0,0.0,0.26,0.0,1.0,2.0,5.0,1.0,0.31,0.0,0.9391892,0.0,1.0
0.0,0.0,0.24,0.0,1.0,1.0,2.0,0.0,0.34,0.0,0.5154639,0.0,1.0
1.0,0.0,0.22,0.0,1.0,1.0,5.0,0.0,0.3,0.0,0.47826087,0.0,1.0
0.0,0.0,0.28,0.0,1.0,1.0,1.0,0.0,0.33,0.0,0.54,0.0,1.0
0.0,0.0,0.34,0.0,1.0,1.0,1.0,0.0,0.39,0.0,0.8852459,0.0,1.0
0.0,0.0,0.25,0.0,0.0,2.0,5.0,1.0,0.36,0.0,0.8689655,0.0,1.0
1.0,0.0,0.27,0.0,1.0,1.0,1.0,0.0,0.28,0.0,0.72727275,0.0,1.0
1.0,0.0,0.22,0.0,0.0,2.0,1.0,0.0,0.26,0.0,0.8974359,0.0,1.0
1.0,1.0,0.29,0.0,0.0,2.0,1.0,1.0,0.35,0.0,0.92086333,0.0,1.0
0.0,0.0,0.29,0.0,1.0,2.0,5.0,0.0,0.29,0.0,0.6242775,0.0,1.0
0.0,0.0,0.33,0.0,1.0,2.0,2.0,0.0,0.34,0.0,0.7777778,0.0,1.0
0.0,0.0,0.29,0.0,1.0,2.0,5.0,0.0,0.3,0.0,0.76836157,0.0,1.0
1.0,0.0,0.24,0.0,0.0,2.0,2.0,0.0,0.25,0.0,0.26666668,0.0,1.0
0.0,0.0,0.28,0.0,1.0,1.0,1.0,0.0,0.28,0.0,0.7627119,0.0,1.0
0.0,0.0,0.28,0.0,0.0,2.0,2.0,0.0,0.36,0.0,0.94949496,0.0,1.0
0.0,0.0,0.3,0.0,0.0,2.0,2.0,1.0,0.35,0.0,0.89915967,0.0,1.0
0.0,0.0,0.29,0.0,1.0,1.0,1.0,0.0,0.31,0.0,0.7326733,0.0,1.0
0.0,0.0,0.24,0.0,1.0,1.0,3.0,1.0,0.26,0.0,0.65891474,0.0,1.0
0.0,0.0,0.24,0.0,1.0,2.0,1.0,0.0,0.27,0.0,0.95098037,0.0,1.0
0.0,1.0,0.18,0.0,1.0,1.0,1.0,0.0,0.32,0.0,0.64356434,0.0,1.0
0.0,0.0,0.28,0.0,0.0,2.0,2.0,0.0,0.31,0.0,0.74712646,0.0,1.0
0.0,0.0,0.31,0.0,1.0,1.0,1.0,0.0,0.38,0.0,0.8816568,0.0,1.0
0.0,0.0,0.27,0.0,1.0,2.0,1.0,0.0,0.27,0.0,0.74285716,0.0,1.0
0.0,0.0,0.22,0.0,1.0,2.0,3.0,0.0,0.27,0.0,0.8943662,0.0,1.0
0.0,0.0,0.16,1.0,0.0,1.0,2.0,0.0,0.23,0.0,0.8648649,0.0,1.0
0.0,0.0,0.3,0.0,1.0,1.0,1.0,0.0,0.33,0.0,0.8780488,0.0,1.0
1.0,0.0,0.27,0.0,0.0,2.0,1.0,0.0,0.3,0.0,0.7394958,0.0,1.0
0.0,0.0,0.33,0.0,1.0,2.0,1.0,0.0,0.37,0.0,0.6896552,0.0,1.0
1.0,0.0,0.29,0.0,0.0,2.0,1.0,1.0,0.35,0.0,0.8918919,0.0,1.0
0.0,0.0,0.29,0.0,1.0,2.0,1.0,0.0,0.3,0.0,0.7777778,0.0,1.0
0.0,0.0,0.26,0.0,0.0,3.0,1.0,0.0,0.69,1.0,0.60747665,0.0,0.0
0.0,0.0,0.2,1.0,1.0,2.0,1.0,0.0,0.24,0.0,0.51775146,0.0,1.0
0.0,0.0,0.24,0.0,1.0,2.0,1.0,0.0,0.25,0.0,0.68,0.0,1.0
1.0,0.0,0.26,0.0,0.0,2.0,1.0,0.0,0.27,0.0,0.7244898,0.0,1.0
0.0,0.0,0.24,0.0,0.0,2.0,1.0,0.0,0.29,0.0,0.7794118,0.0,1.0
0.0,0.0,0.22,0.0,1.0,2.0,1.0,0.0,0.34,0.0,0.8590909,0.0,1.0
0.0,0.0,0.21,0.0,1.0,2.0,1.0,0.0,0.33,0.0,0.90909094,0.0,1.0
1.0,0.0,0.41,0.0,0.0,2.0,1.0,0.0,0.5,0.0,0.77205884,0.0,1.0
1.0,0.0,0.36,0.0,0.0,2.0,1.0,0.0,0.42,0.0,0.8677686,0.0,1.0
0.0,0.0,0.25,0.0,1.0,2.0,1.0,0.0,0.32,0.0,0.892562,0.0,1.0
0.0,0.0,0.44,0.0,1.0,1.0,1.0,0.0,0.44,0.0,0.4477612,0.0,1.0
1.0,1.0,0.18,0.0,0.0,1.0,1.0,0.0,0.38,0.0,0.46,0.0,1.0
1.0,0.0,0.16,0.0,0.0,2.0,2.0,0.0,0.34,0.0,0.51914895,0.0,1.0
0.0,1.0,0.06,0.0,1.0,2.0,1.0,0.0,0.3,0.0,0.61421317,0.0,1.0
1.0,1.0,0.24,0.0,0.0,2.0,6.0,0.0,0.39,0.0,0.74757284,0.0,1.0
0.0,0.0,0.22,1.0,1.0,2.0,2.0,0.0,0.28,0.0,0.8,0.0,1.0
1.0,0.0,0.31,0.0,0.0,2.0,1.0,0.0,0.32,0.0,0.79831934,0.0,1.0
0.0,0.0,0.32,0.0,1.0,2.0,2.0,0.0,0.41,0.0,0.73362446,0.0,1.0
0.0,0.0,0.35,0.0,1.0,2.0,2.0,0.0,0.47,0.0,0.65217394,0.0,1.0
1.0,1.0,0.31,0.0,0.0,2.0,6.0,0.0,0.35,0.0,0.74757284,0.0,1.0
0.0,0.0,0.21,0.0,1.0,2.0,6.0,0.0,0.32,0.0,0.8025751,0.0,1.0
0.0,0.0,0.23,0.0,1.0,2.0,1.0,0.0,0.29,0.0,0.6363636,0.0,1.0
1.0,1.0,0.27,0.0,0.0,2.0,1.0,0.0,0.32,0.0,0.77,0.0,1.0
0.0,0.0,0.25,0.0,0.0,2.0,1.0,0.0,0.25,0.0,0.8016529,0.0,1.0
0.0,0.0,0.26,1.0,1.0,1.0,1.0,0.0,0.34,0.0,0.7715736,0.0,1.0
1.0,0.0,0.27,0.0,0.0,2.0,2.0,0.0,0.36,0.0,0.76,0.0,1.0
0.0,0.0,0.21,0.0,0.0,2.0,6.0,0.0,0.33,0.0,0.7708333,0.0,1.0
1.0,1.0,0.2,0.0,0.0,2.0,1.0,0.0,0.25,0.0,0.7894737,0.0,1.0
1.0,0.0,0.24,0.0,0.0,2.0,1.0,0.0,0.25,0.0,0.59398496,0.0,1.0
0.0,0.0,0.18,0.0,1.0,2.0,5.0,0.0,0.27,0.0,0.79298246,0.0,1.0
0.0,0.0,0.23,0.0,0.0,2.0,5.0,0.0,0.25,0.0,0.7936508,0.0,1.0
0.0,0.0,0.19,1.0,1.0,2.0,1.0,0.0,0.23,0.0,0.42105263,0.0,1.0
0.0,0.0,0.16,0.0,0.0,2.0,1.0,0.0,0.19,0.0,0.625,0.0,1.0
0.0,0.0,0.22,1.0,1.0,3.0,1.0,0.0,0.25,0.0,1.6,0.0,1.0
0.0,0.0,0.24,0.0,0.0,2.0,1.0,0.0,0.26,0.0,0.73953485,0.0,1.0
0.0,0.0,0.1,0.0,1.0,1.0,1.0,0.0,0.18,0.0,0.8115942,0.0,1.0
1.0,0.0,0.25,0.0,1.0,1.0,1.0,0.0,0.34,0.0,0.8357143,0.0,1.0
1.0,0.0,0.15,0.0,0.0,2.0,1.0,0.0,0.36,0.0,0.6764706,0.0,1.0
1.0,0.0,0.24,0.0,0.0,2.0,2.0,0.0,0.26,0.0,0.8727273,0.0,1.0
0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.38,0.0,0.49714285,0.0,1.0
0.0,0.0,0.26,0.0,1.0,1.0,1.0,0.0,0.4,0.0,0.64,0.0,1.0
0.0,0.0,0.28,0.0,0.0,2.0,1.0,0.0,0.3,0.0,0.8148148,0.0,1.0
0.0,0.0,0.13,1.0,1.0,1.0,1.0,0.0,0.22,0.0,0.7407407,0.0,1.0
1.0,0.0,0.1,0.0,1.0,1.0,2.0,0.0,0.19,0.0,0.6962025,0.0,1.0
1.0,0.0,0.32,0.0,0.0,2.0,4.0,0.0,0.39,0.0,0.8214286,0.0,1.0
1.0,0.0,0.21,0.0,0.0,2.0,1.0,0.0,0.27,0.0,0.22988506,0.0,1.0
1.0,0.0,0.25,0.0,0.0,2.0,1.0,0.0,0.36,0.0,0.8761062,0.0,1.0
0.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.27,0.0,0.7354839,0.0,1.0
0.0,0.0,0.25,0.0,0.0,2.0,1.0,0.0,0.33,0.0,0.9285714,0.0,1.0
0.0,1.0,0.32,0.0,0.0,2.0,4.0,0.0,0.32,0.0,0.75,0.0,1.0
0.0,0.0,0.26,0.0,1.0,1.0,1.0,1.0,0.4,0.0,0.65,0.0,1.0
1.0,0.0,0.28,0.0,1.0,1.0,1.0,0.0,0.36,0.0,0.59322035,0.0,1.0
0.0,0.0,0.27,0.0,1.0,1.0,1.0,0.0,0.31,0.0,0.6977612,0.0,1.0
0.0,0.0,0.04,0.0,1.0,2.0,1.0,0.0,0.1,0.0,0.71428573,0.0,1.0
0.0,0.0,0.08,0.0,0.0,1.0,3.0,0.0,0.27,0.0,0.7291667,0.0,1.0
0.0,0.0,0.26,0.0,0.0,1.0,1.0,0.0,0.27,0.0,0.75151515,0.0,1.0
0.0,0.0,0.27,0.0,0.0,2.0,1.0,0.0,0.37,0.0,0.74358976,0.0,1.0
0.0,0.0,0.31,0.0,1.0,2.0,2.0,0.0,0.39,0.0,0.9461538,0.0,1.0
0.0,0.0,0.25,1.0,1.0,1.0,1.0,0.0,0.32,0.0,0.6451613,0.0,1.0
0.0,0.0,0.25,0.0,1.0,1.0,1.0,0.0,0.38,0.0,0.7865854,0.0,1.0
0.0,0.0,0.29,0.0,1.0,1.0,1.0,0.0,0.37,0.0,0.71428573,0.0,1.0
1.0,0.0,0.27,0.0,0.0,2.0,1.0,0.0,0.34,0.0,0.8,0.0,1.0
0.0,0.0,0.33,0.0,1.0,1.0,1.0,0.0,0.39,0.0,0.752,0.0,1.0
0.0,0.0,0.3,0.0,1.0,2.0,1.0,0.0,0.31,0.0,0.73109245,0.0,1.0
0.0,0.0,0.26,0.0,1.0,2.0,1.0,0.0,0.35,0.0,0.8655462,0.0,1.0
0.0,0.0,0.3,0.0,1.0,2.0,3.0,0.0,0.3,0.0,0.64705884,0.0,1.0
1.0,0.0,0.26,0.0,0.0,2.0,1.0,0.0,0.27,0.0,0.88235295,0.0,1.0
0.0,1.0,0.25,0.0,1.0,2.0,1.0,0.0,0.25,0.0,0.79041916,0.0,1.0
0.0,0.0,0.23,0.0,1.0,1.0,2.0,0.0,0.37,0.0,0.8854962,0.0,1.0
0.0,0.0,0.24,1.0,1.0,1.0,1.0,1.0,0.34,0.0,0.5244755,0.0,1.0
0.0,0.0,0.3,0.0,1.0,2.0,2.0,0.0,0.36,0.0,0.89215684,0.0,1.0
1.0,1.0,0.29,0.0,0.0,2.0,6.0,0.0,0.33,0.0,0.8333333,0.0,1.0
0.0,1.0,0.29,0.0,1.0,2.0,2.0,0.0,0.38,0.0,0.884058,0.0,1.0
1.0,1.0,0.31,0.0,0.0,2.0,1.0,0.0,0.31,0.0,0.6888889,0.0,1.0
0.0,0.0,0.14,0.0,0.0,2.0,5.0,0.0,0.3,0.0,0.7217391,0.0,1.0
0.0,0.0,0.28,1.0,0.0,2.0,1.0,0.0,0.28,0.0,0.6081081,0.0,1.0
0.0,1.0,0.27,1.0,1.0,1.0,2.0,0.0,0.31,0.0,0.79113925,0.0,1.0
0.0,0.0,0.19,0.0,1.0,2.0,1.0,0.0,0.31,0.0,0.88372093,0.0,1.0
0.0,1.0,0.32,0.0,0.0,2.0,5.0,0.0,0.38,0.0,0.9186047,0.0,1.0
0.0,0.0,0.3,0.0,1.0,2.0,5.0,0.0,0.34,0.0,0.84210527,0.0,1.0
0.0,0.0,0.2,0.0,0.0,2.0,1.0,0.0,0.27,0.0,0.5072464,0.0,1.0
1.0,1.0,0.24,0.0,0.0,2.0,1.0,0.0,0.28,0.0,0.74489796,0.0,1.0
1.0,0.0,0.21,1.0,0.0,2.0,1.0,0.0,0.24,0.0,0.10964912,0.0,1.0
0.0,0.0,0.2,0.0,0.0,2.0,6.0,0.0,0.28,0.0,0.77837837,0.0,1.0
0.0,0.0,0.29,0.0,0.0,2.0,5.0,0.0,0.31,0.0,0.796875,0.0,1.0
1.0,0.0,0.17,0.0,0.0,2.0,2.0,0.0,0.21,0.0,0.1438849,0.0,1.0
0.0,0.0,0.18,1.0,0.0,2.0,1.0,0.0,0.34,0.0,0.6111111,0.0,1.0
0.0,0.0,0.2,0.0,0.0,2.0,1.0,0.0,0.2,0.0,0.6666667,0.0,1.0
1.0,1.0,0.28,0.0,0.0,1.0,3.0,0.0,0.32,0.0,0.7196262,0.0,1.0
0.0,0.0,0.35,0.0,1.0,2.0,1.0,0.0,0.4,0.0,0.8642857,0.0,1.0
1.0,0.0,0.27,0.0,0.0,2.0,4.0,0.0,0.28,0.0,0.49624062,0.0,1.0
0.0,0.0,0.25,0.0,1.0,2.0,1.0,0.0,0.31,0.0,0.67407405,0.0,1.0
0.0,0.0,0.3,0.0,1.0,2.0,1.0,0.0,0.31,0.0,0.4950495,0.0,1.0
0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.35,0.0,0.6692913,0.0,1.0
0.0,0.0,0.28,0.0,1.0,2.0,1.0,0.0,0.37,0.0,0.8991935,0.0,1.0
0.0,0.0,0.26,1.0,1.0,2.0,1.0,0.0,0.32,0.0,0.7037037,0.0,1.0
0.0,0.0,0.3,0.0,1.0,1.0,1.0,0.0,0.34,0.0,0.6744186,0.0,1.0
0.0,1.0,0.32,0.0,1.0,1.0,1.0,0.0,0.34,0.0,0.8611765,0.0,1.0
0.0,0.0,0.21,0.0,1.0,2.0,6.0,1.0,0.33,0.0,0.37692308,0.0,1.0
0.0,1.0,0.2,0.0,1.0,2.0,2.0,0.0,0.22,0.0,0.6458333,0.0,1.0
1.0,0.0,0.27,0.0,0.0,2.0,1.0,0.0,0.37,0.0,0.59504133,0.0,1.0
0.0,0.0,0.34,0.0,1.0,2.0,1.0,0.0,0.49,0.0,0.79383427,0.0,1.0
0.0,1.0,0.24,0.0,0.0,2.0,1.0,0.0,0.36,0.0,0.752,0.0,1.0
0.0,0.0,0.22,0.0,1.0,2.0,2.0,0.0,0.36,0.0,0.5625,0.0,1.0
0.0,0.0,0.29,0.0,0.0,2.0,1.0,0.0,0.34,0.0,0.29126215,0.0,1.0
1.0,1.0,0.3,0.0,0.0,2.0,1.0,0.0,0.33,0.0,0.875,0.0,1.0
1.0,1.0,0.24,0.0,0.0,2.0,1.0,0.0,0.28,0.0,0.43846154,0.0,1.0
1.0,0.0,0.3,0.0,0.0,2.0,2.0,0.0,0.33,0.0,0.73134327,0.0,1.0
0.0,0.0,0.31,0.0,0.0,2.0,6.0,0.0,0.33,0.0,0.68,0.0,1.0
0.0,0.0,0.23,0.0,1.0,2.0,1.0,0.0,0.36,0.0,0.5480769,0.0,1.0
0.0,0.0,0.31,0.0,1.0,2.0,1.0,0.0,0.35,0.0,0.6692913,0.0,1.0
1.0,1.0,0.27,0.0,0.0,2.0,4.0,0.0,0.37,0.0,0.44166666,0.0,1.0
0.0,0.0,0.25,0.0,1.0,1.0,1.0,0.0,0.32,0.0,0.752,0.0,1.0
1.0,0.0,0.27,0.0,0.0,2.0,1.0,0.0,0.29,0.0,0.6385542,0.0,1.0
1.0,0.0,0.2,0.0,1.0,2.0,1.0,0.0,0.27,0.0,0.73939395,0.0,1.0
0.0,0.0,0.27,0.0,1.0,2.0,1.0,0.0,0.39,0.0,0.76666665,0.0,1.0
1.0,1.0,0.32,0.0,0.0,2.0,1.0,0.0,0.42,0.0,0.877551,0.0,1.0
0.0,0.0,0.2,0.0,0.0,2.0,1.0,0.0,0.31,0.0,0.80701756,0.0,1.0
1.0,1.0,0.26,0.0,0.0,2.0,1.0,0.0,0.35,0.0,0.877551,0.0,1.0
1.0,1.0,0.27,0.0,1.0,2.0,4.0,0.0,0.29,0.0,0.75,0.0,1.0
0.0,0.0,0.29,0.0,1.0,2.0,1.0,0.0,0.29,0.0,0.6060606,0.0,1.0
0.0,0.0,0.25,0.0,1.0,2.0,2.0,0.0,0.28,0.0,0.74603176,0.0,1.0
0.0,0.0,0.25,0.0,1.0,2.0,1.0,0.0,0.33,0.0,0.7933884,0.0,1.0
0.0,0.0,0.3,0.0,0.0,2.0,1.0,0.0,0.43,0.0,0.9491525,0.0,1.0
0.0,0.0,0.29,0.0,1.0,2.0,1.0,0.0,0.31,0.0,0.8976378,0.0,1.0
1.0,0.0,0.26,0.0,0.0,1.0,6.0,0.0,0.26,0.0,0.5555556,0.0,1.0
0.0,1.0,0.23,0.0,1.0,2.0,2.0,0.0,0.34,0.0,0.475,0.0,1.0
0.0,0.0,0.12,0.0,1.0,1.0,5.0,0.0,0.49,0.0,0.5541069,0.0,1.0
0.0,0.0,0.15,0.0,0.0,2.0,5.0,0.0,0.3,0.0,0.64327484,0.0,1.0
1.0,0.0,0.33,0.0,0.0,2.0,1.0,0.0,0.33,0.0,0.6451613,0.0,1.0
0.0,0.0,0.31,0.0,0.0,2.0,4.0,0.0,0.31,0.0,0.57894737,0.0,1.0
1.0,1.0,0.28,0.0,0.0,2.0,1.0,0.0,0.45,0.0,0.43846154,0.0,1.0
0.0,1.0,0.23,0.0,1.0,2.0,4.0,0.0,0.23,0.0,0.7916667,0.0,1.0
0.0,0.0,0.06,1.0,1.0,2.0,1.0,0.0,0.11,0.0,0.21935484,0.0,1.0
1.0,0.0,0.28,0.0,0.0,2.0,1.0,0.0,0.37,0.0,0.70731705,0.0,1.0
1.0,0.0,0.19,1.0,0.0,2.0,5.0,0.0,0.24,0.0,0.7878788,0.0,1.0
0.0,0.0,0.13,0.0,1.0,2.0,1.0,0.0,0.19,0.0,0.4834254,0.0,1.0
0.0,0.0,0.15,0.0,0.0,1.0,1.0,0.0,0.26,0.0,0.7969925,0.0,1.0
0.0,0.0,0.32,0.0,1.0,1.0,2.0,0.0,0.33,0.0,0.54545456,0.0,1.0
0.0,0.0,0.19,0.0,1.0,1.0,1.0,0.0,0.27,0.0,0.37931034,0.0,1.0
0.0,0.0,0.28,1.0,1.0,1.0,1.0,0.0,0.28,0.0,0.5882353,0.0,1.0
0.0,0.0,0.18,0.0,1.0,2.0,2.0,0.0,0.37,0.0,0.70212764,0.0,1.0
0.0,0.0,0.18,1.0,1.0,1.0,6.0,0.0,0.28,0.0,0.46666667,0.0,1.0
1.0,0.0,0.29,0.0,0.0,2.0,1.0,0.0,0.42,0.0,0.7398374,0.0,1.0
0.0,0.0,0.28,0.0,1.0,1.0,1.0,0.0,0.39,0.0,0.7890499,0.0,1.0
0.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.26,0.0,0.6993865,0.0,1.0
0.0,0.0,0.32,0.0,1.0,1.0,1.0,0.0,0.33,0.0,0.7478559,0.0,1.0
0.0,0.0,0.22,0.0,1.0,2.0,2.0,1.0,0.36,0.0,0.8969697,0.0,1.0
0.0,0.0,0.31,0.0,0.0,2.0,1.0,0.0,0.33,0.0,0.7777778,0.0,1.0
0.0,0.0,0.27,1.0,1.0,2.0,1.0,0.0,0.47,0.0,0.73846155,0.0,1.0
1.0,0.0,0.38,1.0,0.0,1.0,1.0,0.0,0.57,0.0,0.7822222,0.0,1.0
0.0,0.0,0.29,0.0,0.0,2.0,5.0,0.0,0.36,0.0,0.7305389,0.0,1.0
1.0,1.0,0.31,0.0,0.0,2.0,6.0,0.0,0.35,0.0,0.72380954,0.0,1.0
0.0,0.0,0.18,1.0,0.0,2.0,1.0,0.0,0.2,0.0,0.6394558,0.0,1.0
0.0,0.0,0.1,1.0,1.0,1.0,1.0,0.0,0.11,0.0,0.6060606,0.0,1.0
0.0,0.0,0.25,0.0,1.0,2.0,5.0,0.0,0.37,0.0,0.8857143,0.0,1.0
0.0,0.0,0.11,0.0,0.0,2.0,1.0,0.0,0.16,0.0,0.72727275,0.0,1.0
1.0,1.0,0.24,0.0,0.0,2.0,1.0,0.0,0.3,0.0,0.475,0.0,1.0
0.0,0.0,0.26,1.0,1.0,2.0,1.0,0.0,0.35,0.0,0.7,0.0,1.0
1.0,1.0,0.29,0.0,0.0,2.0,6.0,0.0,0.32,0.0,0.74285716,0.0,1.0
0.0,0.0,0.27,0.0,1.0,2.0,5.0,0.0,0.33,0.0,0.7401575,0.0,1.0
0.0,0.0,0.1,0.0,1.0,2.0,2.0,0.0,0.13,0.0,0.703125,0.0,1.0
0.0,1.0,0.19,0.0,1.0,2.0,6.0,0.0,0.31,0.0,0.8848485,0.0,1.0
0.0,0.0,0.24,0.0,1.0,2.0,1.0,0.0,0.27,0.0,0.84302324,0.0,1.0
1.0,0.0,0.3,1.0,0.0,1.0,1.0,0.0,0.56,0.0,0.7940075,0.0,1.0
1.0,1.0,0.28,0.0,0.0,2.0,1.0,0.0,0.31,0.0,0.7181818,0.0,1.0
1.0,0.0,0.3,0.0,0.0,1.0,1.0,0.0,0.31,0.0,0.67741936,0.0,1.0
0.0,1.0,0.3,0.0,0.0,2.0,1.0,0.0,0.34,0.0,0.9,0.0,1.0
0.0,1.0,0.23,0.0,1.0,2.0,2.0,1.0,0.28,0.0,0.7155963,0.0,1.0
1.0,0.0,0.29,0.0,1.0,2.0,1.0,0.0,0.37,0.0,0.79389316,0.0,1.0
1.0,1.0,0.29,0.0,0.0,2.0,5.0,0.0,0.31,0.0,0.36627907,0.0,1.0
1.0,0.0,0.32,0.0,0.0,2.0,4.0,0.0,0.32,0.0,0.19310345,0.0,1.0
0.0,0.0,0.26,0.0,0.0,2.0,4.0,0.0,0.33,0.0,0.8636364,0.0,1.0
0.0,0.0,0.02,0.0,1.0,2.0,1.0,0.0,0.25,0.0,0.8046875,0.0,1.0
0.0,0.0,0.26,0.0,1.0,2.0,1.0,0.0,0.47,0.0,0.7977273,0.0,1.0
0.0,0.0,0.14,0.0,1.0,2.0,1.0,0.0,0.26,0.0,0.88596493,0.0,1.0
0.0,0.0,0.31,0.0,1.0,2.0,1.0,0.0,0.32,0.0,0.7952522,0.0,1.0
1.0,0.0,0.32,0.0,0.0,2.0,1.0,0.0,0.39,0.0,0.890511,0.0,1.0
1.0,1.0,0.28,0.0,0.0,2.0,1.0,0.0,0.32,0.0,0.9381443,0.0,1.0
0.0,0.0,0.18,0.0,1.0,1.0,5.0,0.0,0.25,0.0,0.31007752,0.0,1.0
0.0,0.0,0.09,0.0,1.0,2.0,1.0,0.0,0.11,0.0,0.28089887,0.0,1.0
0.0,0.0,0.25,0.0,0.0,2.0,1.0,0.0,0.27,0.0,0.7990654,0.0,1.0
1.0,0.0,0.3,0.0,0.0,2.0,1.0,0.0,0.31,0.0,0.7153846,0.0,1.0
0.0,0.0,0.31,0.0,0.0,2.0,1.0,0.0,0.36,0.0,0.8701299,0.0,1.0
0.0,0.0,0.08,0.0,1.0,2.0,3.0,0.0,0.24,0.0,0.6333333,0.0,1.0
1.0,0.0,0.33,0.0,0.0,2.0,2.0,0.0,0.36,0.0,0.7777778,0.0,1.0
0.0,0.0,0.3,0.0,1.0,1.0,1.0,0.0,0.39,0.0,0.75135136,0.0,1.0
0.0,0.0,0.25,0.0,0.0,2.0,2.0,0.0,0.35,0.0,0.90434784,0.0,1.0
1.0,1.0,0.3,0.0,0.0,2.0,1.0,0.0,0.33,0.0,0.6545454,0.0,1.0
1.0,0.0,0.28,0.0,0.0,2.0,1.0,0.0,0.34,0.0,0.68,0.0,1.0
0.0,0.0,0.5,0.0,0.0,1.0,2.0,0.0,0.51,0.0,0.794702,0.0,1.0
0.0,0.0,0.3,0.0,1.0,2.0,1.0,0.0,0.3,0.0,0.79389316,0.0,1.0
0.0,0.0,0.22,0.0,1.0,2.0,1.0,0.0,0.24,0.0,0.72405064,0.0,1.0
1.0,1.0,0.28,0.0,0.0,2.0,1.0,0.0,0.3,0.0,0.95789474,0.0,1.0
1.0,0.0,0.18,0.0,0.0,1.0,1.0,1.0,0.35,0.0,0.796875,0.0,1.0
0.0,0.0,0.23,0.0,0.0,2.0,1.0,0.0,0.23,0.0,0.6213592,0.0,1.0
0.0,0.0,0.21,0.0,0.0,2.0,1.0,0.0,0.23,0.0,0.64615387,0.0,1.0
0.0,0.0,0.24,0.0,1.0,2.0,1.0,0.0,0.36,0.0,0.8,0.0,1.0
0.0,0.0,0.28,0.0,1.0,2.0,1.0,0.0,0.28,0.0,0.6837607,0.0,1.0
1.0,0.0,0.17,0.0,0.0,1.0,6.0,0.0,0.33,0.0,0.7714286,0.0,1.0
0.0,0.0,0.26,0.0,1.0,2.0,6.0,0.0,0.31,0.0,0.73913044,0.0,1.0
0.0,0.0,0.04,0.0,0.0,1.0,2.0,0.0,0.04,0.0,0.48913044,0.0,1.0
0.0,0.0,0.34,0.0,1.0,1.0,1.0,0.0,0.35,0.0,0.6,0.0,1.0
1.0,0.0,0.17,1.0,0.0,1.0,2.0,0.0,0.22,0.0,0.3974359,0.0,1.0
0.0,0.0,0.25,0.0,1.0,2.0,4.0,0.0,0.26,0.0,0.71428573,0.0,1.0
0.0,0.0,0.23,1.0,1.0,3.0,2.0,0.0,0.29,0.0,0.8,0.0,1.0
1.0,0.0,0.26,0.0,0.0,2.0,1.0,0.0,0.31,0.0,0.6815287,0.0,1.0
0.0,0.0,0.17,0.0,0.0,1.0,3.0,1.0,0.32,0.0,0.78064513,0.0,1.0
0.0,0.0,0.12,0.0,0.0,3.0,4.0,0.0,0.38,0.0,0.7888889,0.0,1.0
0.0,0.0,0.25,0.0,1.0,1.0,2.0,0.0,0.34,0.0,0.86266094,0.0,1.0
0.0,0.0,0.31,0.0,1.0,1.0,1.0,0.0,0.34,0.0,0.68363637,0.0,1.0
0.0,0.0,0.29,0.0,0.0,1.0,1.0,0.0,0.29,0.0,0.45517242,0.0,1.0
0.0,0.0,0.27,0.0,0.0,2.0,1.0,0.0,0.31,0.0,0.85655737,0.0,1.0
0.0,0.0,0.21,0.0,1.0,1.0,2.0,0.0,0.22,0.0,0.7446808,0.0,1.0
0.0,0.0,0.28,0.0,0.0,2.0,1.0,0.0,0.34,0.0,0.6666667,0.0,1.0
1.0,0.0,0.15,0.0,0.0,1.0,1.0,0.0,0.31,0.0,0.73636365,0.0,1.0
